step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,momentum,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
26,0.9724799990653992,0.005567900556573,0.7309599995613099,0.0084418199292012,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
27,0.9767199993133544,0.0045318497404463,0.7323000013828278,0.0079821026690102,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
28,0.9812000095844268,0.0033988156230824,0.7332799971103668,0.0072520114271465,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
29,0.9839999914169312,0.0035236345912383,0.7341800034046173,0.0068451139841127,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
30,0.9867200016975404,0.003545361046783,0.7350599944591523,0.0064408340365262,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
31,0.9890399992465972,0.0032407362177414,0.7357800006866455,0.0062343906957024,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
32,0.990479987859726,0.0032089755756156,0.7364800095558166,0.0060621482456541,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
33,0.9922399997711182,0.0027724334934983,0.7368799984455109,0.0058054744286088,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
34,0.9936800062656402,0.0028944097870944,0.7375100016593933,0.0056775766512216,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
35,0.9947200000286104,0.0024579713877826,0.7377300024032593,0.0057751284911746,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
36,0.9953599989414216,0.0021703568477692,0.7381900072097778,0.0055683865699995,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
37,0.9960800051689148,0.0019742355660384,0.7385300040245056,0.0054772417802743,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
38,0.9963200032711028,0.0019661088489958,0.7390699982643127,0.0053706839331182,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
39,0.9968800008296966,0.0016179010301389,0.7394300103187561,0.0052780739017421,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
40,0.9974400043487548,0.0015919727021891,0.739680004119873,0.0050491176747178,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
41,0.9978399991989136,0.0014772817445642,0.7400600016117096,0.0048458710180142,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
42,0.9983199894428252,0.0010998120713442,0.7401899933815003,0.0048835440207827,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
43,0.9983999848365784,0.0010733085846299,0.7404799938201905,0.0045672261641988,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
44,0.998639988899231,0.0008039823082956,0.7405799984931946,0.0044058625199518,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
45,0.9987199902534484,0.0006399899722186,0.7407399952411652,0.0043481421420848,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
46,0.9988799929618836,0.0006399869918823,0.7408500015735626,0.0041398698628335,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
47,0.9988799929618836,0.0006399869918823,0.7408200025558471,0.0043947263755169,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
48,0.999039989709854,0.000598660979005,0.7407700061798096,0.0041501952928016,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
49,0.9993599891662598,0.0003200054168701,0.7407900035381317,0.0041268486593192,0.01,,42,70_70,9216,10,mlp-cifar10tl-sgd,0,10,True,cifar10tl
