step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,log,thetam,algo_perc,dataset,bs,rob,project,layers,input_dim,same_random_classifier,rm_pixel,binarize_dataset,save_results,epochs,seed,train_dim,n_runs,device,algo_layer,thermometer_bits,freeze_last,k,grouping_factor,epoch_interval_switch,prob_reinforcement,prob_update,val_dim,rescale,freeze_first
2.0,76.47574999999999,0.2258789775521412,76.951,0.361315651473887,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
3.0,78.86625000000001,0.1777893767917552,78.285,0.4028957681584649,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
4.0,80.38575,0.1321649064615868,79.16600000000001,0.4372459262245913,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
5.0,81.47225,0.1475442730166105,79.762,0.3217390246768343,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
6.0,82.35024999999999,0.1520133628994507,80.24000000000001,0.3432200460346081,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
7.0,83.06800000000001,0.1440477351435949,80.634,0.3456935058689994,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
8.0,83.766,0.156425701213069,80.899,0.3512677041801588,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
9.0,84.3525,0.1391177558760912,81.15100000000001,0.3378002368264435,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
10.0,84.88100000000001,0.1565574974250672,81.40299999999999,0.3300015151480372,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
11.0,85.32325,0.1626847027227829,81.50800000000001,0.3310226578347783,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
12.0,85.792,0.1385586518410156,81.71400000000001,0.4012779585275029,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
13.0,86.24525,0.1170600807278041,81.845,0.2921386657051755,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
14.0,86.618,0.1324235628579708,81.93199999999999,0.4007443075079149,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
15.0,86.99474999999998,0.1540756713436606,82.06800000000001,0.3559157203608758,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
16.0,87.36699999999999,0.1459400561874634,82.221,0.2940221080123069,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
17.0,87.68925,0.1450045257914367,82.261,0.2713466417702622,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
18.0,88.03600000000002,0.0975973872601119,82.292,0.287047034473444,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
19.0,88.33950000000002,0.1133898143573757,82.424,0.3017349830563253,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
20.0,88.63700000000001,0.0976140358759956,82.479,0.3575877514680839,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
21.0,88.92825,0.1151089158145469,82.61900000000001,0.3164000632111162,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
22.0,89.20649999999999,0.0977509590745784,82.645,0.2950338963576921,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
23.0,89.441,0.1184757359124642,82.705,0.2678899027585771,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
24.0,89.70775,0.0725211176141131,82.73400000000001,0.2820709130697466,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
25.0,89.95325,0.0693996577801367,82.795,0.2882446877220792,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
26.0,90.21075,0.0834494607531995,82.82799999999999,0.2923969904085881,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
27.0,90.47825000000002,0.0798596424985736,82.87100000000001,0.3141162205299183,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
28.0,90.6625,0.0906986769473513,82.986,0.3426426710145726,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
29.0,90.87525,0.0890607236664979,82.896,0.2462194143441979,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
30.0,91.081,0.0777270866558112,82.977,0.2681063221932667,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
31.0,91.2745,0.0609590026165121,82.98500000000001,0.244795833297872,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
32.0,91.48975,0.0697356616086782,83.111,0.2821861088005568,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
33.0,91.69575,0.0795145426950326,83.068,0.330962233495001,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
34.0,91.87975000000002,0.0808118957827366,83.159,0.3410117300035312,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
35.0,92.10025,0.0984596998776622,83.162,0.3181131874034777,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
36.0,92.26225,0.0665624706572699,83.159,0.2393929823532833,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
37.0,92.445,0.065707686003995,83.26,0.2449897957058636,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
38.0,92.6105,0.045782092569038,83.23400000000001,0.2715584651598973,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
39.0,92.76975,0.0598273557831205,83.218,0.2806706254669338,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
40.0,92.93375,0.0781364991537275,83.248,0.2979865768788908,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
41.0,93.083,0.0620564259364003,83.30999999999999,0.2416195356340225,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
42.0,93.24475,0.0518585817391886,83.28800000000001,0.250271852192769,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
43.0,93.3935,0.0403298896601506,83.329,0.2856028711340271,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
44.0,93.5515,0.0440624556737354,83.331,0.2707563480326929,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
45.0,93.678,0.0349785648647852,83.362,0.2474994949489787,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
46.0,93.7865,0.0390544491703565,83.313,0.2191369434851207,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
47.0,93.9485,0.0406078810084946,83.28399999999999,0.2710424321024295,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
48.0,94.07075,0.0546471636958419,83.4,0.3378165182462216,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
49.0,94.201,0.0363524414585861,83.402,0.2864192730945311,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
50.0,94.33475,0.0418098373591691,83.31500000000001,0.267329384841996,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
0.0,10.08825,0.644577429406274,10.158,0.5054067668719916,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
1.0,57.13275,0.4361155953414183,74.51100000000001,0.5651981953262069,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
2.0,76.91999999999999,0.1391222484004644,77.34700000000001,0.4147782540105005,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
3.0,79.34475,0.1030682419564845,78.631,0.3927963849120835,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
